date,ticker,expiry,option_type,strike,underlying_price,implied_volatility,delta,bid,ask,volume,open_interest
2025-03-20,MSFT,2025-04-14,C,249.96,249.96,0.270345,0.5,2.68,2.73,370,277
2025-03-20,MSFT,2025-04-14,P,249.96,249.96,0.270345,-0.5,2.68,2.73,394,4065
2025-03-20,MSFT,2025-04-14,P,234.96,249.96,0.305973,-0.25,3.03,3.09,344,3372
2025-03-20,MSFT,2025-04-14,P,219.97,249.96,0.320224,-0.1,3.18,3.22,215,4199
2025-03-20,MSFT,2025-04-21,C,279.96,249.96,0.226828,0.1,2.25,2.29,332,1520
2025-03-20,MSFT,2025-04-21,C,264.96,249.96,0.237516,0.25,2.35,2.4,348,4650
2025-03-20,MSFT,2025-04-21,C,249.96,249.96,0.273145,0.5,2.7,2.76,10,3915
2025-03-20,MSFT,2025-04-21,P,249.96,249.96,0.273145,-0.5,2.7,2.76,43,2643
2025-03-20,MSFT,2025-04-21,P,234.96,249.96,0.308773,-0.25,3.06,3.11,109,730
2025-03-20,MSFT,2025-04-21,P,219.97,249.96,0.323024,-0.1,3.21,3.25,479,4923
2025-03-20,MSFT,2025-05-19,C,279.96,249.96,0.238028,0.1,2.35,2.41,294,1621
2025-03-20,MSFT,2025-05-19,C,264.96,249.96,0.248716,0.25,2.46,2.51,91,1155
2025-03-20,MSFT,2025-05-19,C,249.96,249.96,0.284345,0.5,2.82,2.87,71,1126
2025-03-20,MSFT,2025-05-19,P,249.96,249.96,0.284345,-0.5,2.82,2.87,429,383
2025-03-20,MSFT,2025-05-19,P,234.96,249.96,0.319973,-0.25,3.18,3.22,495,1391
2025-03-20,MSFT,2025-05-19,P,219.97,249.96,0.334224,-0.1,3.31,3.37,162,1623
2025-03-21,MSFT,2025-04-15,C,280.72,250.64,0.227552,0.1,2.25,2.31,232,3944
2025-03-21,MSFT,2025-04-15,C,265.68,250.64,0.237304,0.25,2.36,2.4,164,3657
2025-03-21,MSFT,2025-04-15,C,250.64,250.64,0.269811,0.5,2.68,2.73,156,3225
2025-03-21,MSFT,2025-04-15,P,250.64,250.64,0.269811,-0.5,2.68,2.73,337,4633
2025-03-21,MSFT,2025-04-15,P,235.6,250.64,0.302317,-0.25,3.0,3.06,304,3872
2025-03-21,MSFT,2025-04-15,P,220.56,250.64,0.315319,-0.1,3.13,3.19,130,691
2025-03-21,MSFT,2025-04-22,C,280.72,250.64,0.230352,0.1,2.28,2.34,314,999
2025-03-21,MSFT,2025-04-22,C,265.68,250.64,0.240104,0.25,2.38,2.43,305,2618
2025-03-21,MSFT,2025-04-22,C,250.64,250.64,0.272611,0.5,2.71,2.76,463,3610
2025-03-21,MSFT,2025-04-22,P,250.64,250.64,0.272611,-0.5,2.7,2.76,180,2800
2025-03-21,MSFT,2025-04-22,P,235.6,250.64,0.305117,-0.25,3.03,3.09,483,4440
2025-03-21,MSFT,2025-04-22,P,220.56,250.64,0.318119,-0.1,3.16,3.22,397,1155
2025-03-21,MSFT,2025-05-20,C,280.72,250.64,0.241552,0.1,2.4,2.45,210,3683
2025-03-21,MSFT,2025-05-20,C,265.68,250.64,0.251304,0.25,2.49,2.55,394,68
2025-03-21,MSFT,2025-05-20,C,250.64,250.64,0.283811,0.5,2.82,2.87,317,1718
2025-03-21,MSFT,2025-05-20,P,250.64,250.64,0.283811,-0.5,2.82,2.87,219,4088
2025-03-21,MSFT,2025-05-20,P,235.6,250.64,0.316317,-0.25,3.15,3.19,166,1803
2025-03-21,MSFT,2025-05-20,P,220.56,250.64,0.329319,-0.1,3.27,3.33,274,2039
2025-03-24,MSFT,2025-04-18,C,278.72,248.86,0.219234,0.1,2.16,2.21,432,2617
2025-03-24,MSFT,2025-04-18,C,263.79,248.86,0.229526,0.25,2.25,2.31,162,3745
2025-03-24,MSFT,2025-04-18,C,248.86,248.86,0.263832,0.5,2.6,2.66,59,939
2025-03-24,MSFT,2025-04-18,P,248.86,248.86,0.263832,-0.5,2.6,2.65,417,2762
2025-03-24,MSFT,2025-04-18,P,233.92,248.86,0.298137,-0.25,2.94,2.99,334,2343
2025-03-24,MSFT,2025-04-18,P,218.99,248.86,0.31186,-0.1,3.08,3.13,405,238
2025-03-24,MSFT,2025-04-25,C,278.72,248.86,0.222034,0.1,2.18,2.24,344,4075
2025-03-24,MSFT,2025-04-25,C,263.79,248.86,0.232326,0.25,2.29,2.33,272,3229
2025-03-24,MSFT,2025-04-25,C,248.86,248.86,0.266632,0.5,2.63,2.68,297,2792
2025-03-24,MSFT,2025-04-25,P,248.86,248.86,0.266632,-0.5,2.63,2.68,217,4405
2025-03-24,MSFT,2025-04-25,P,233.92,248.86,0.300937,-0.25,2.97,3.02,53,3603
2025-03-24,MSFT,2025-04-25,P,218.99,248.86,0.31466,-0.1,3.11,3.16,217,3609
2025-03-24,MSFT,2025-05-23,C,278.72,248.86,0.233234,0.1,2.3,2.34,110,4613
2025-03-24,MSFT,2025-05-23,C,263.79,248.86,0.243526,0.25,2.4,2.45,171,4184
2025-03-24,MSFT,2025-05-23,C,248.86,248.86,0.277832,0.5,2.74,2.79,494,3259
2025-03-24,MSFT,2025-05-23,P,248.86,248.86,0.277832,-0.5,2.74,2.79,334,554
2025-03-24,MSFT,2025-05-23,P,233.92,248.86,0.312137,-0.25,3.08,3.13,423,3062
2025-03-24,MSFT,2025-05-23,P,218.99,248.86,0.32586,-0.1,3.22,3.26,22,566
2025-03-25,MSFT,2025-04-19,C,278.94,249.05,0.234761,0.1,2.32,2.36,132,1755
2025-03-25,MSFT,2025-04-19,C,263.99,249.05,0.24557,0.25,2.42,2.47,274,3233
2025-03-25,MSFT,2025-04-19,C,249.05,249.05,0.281598,0.5,2.78,2.83,332,3954
2025-03-25,MSFT,2025-04-19,P,249.05,249.05,0.281598,-0.5,2.78,2.83,78,86
2025-03-25,MSFT,2025-04-19,P,234.11,249.05,0.317626,-0.25,3.14,3.19,130,285
2025-03-25,MSFT,2025-04-19,P,219.17,249.05,0.332037,-0.1,3.28,3.34,467,577
2025-03-25,MSFT,2025-04-26,C,278.94,249.05,0.237561,0.1,2.34,2.39,51,2305
2025-03-25,MSFT,2025-04-26,C,263.99,249.05,0.24837,0.25,2.45,2.5,198,2700
2025-03-25,MSFT,2025-04-26,C,249.05,249.05,0.284398,0.5,2.81,2.86,295,4763
2025-03-25,MSFT,2025-04-26,P,249.05,249.05,0.284398,-0.5,2.81,2.85,434,2887
2025-03-25,MSFT,2025-04-26,P,234.11,249.05,0.320426,-0.25,3.16,3.22,490,646
2025-03-25,MSFT,2025-04-26,P,219.17,249.05,0.334837,-0.1,3.31,3.36,293,4322
2025-03-25,MSFT,2025-05-24,C,278.94,249.05,0.248761,0.1,2.45,2.51,285,4676
2025-03-25,MSFT,2025-05-24,C,263.99,249.05,0.25957,0.25,2.56,2.61,249,1975
2025-03-25,MSFT,2025-05-24,C,249.05,249.05,0.295598,0.5,2.92,2.97,419,1134
2025-03-25,MSFT,2025-05-24,P,249.05,249.05,0.295598,-0.5,2.92,2.97,52,3830
2025-03-25,MSFT,2025-05-24,P,234.11,249.05,0.331626,-0.25,3.27,3.33,227,4583
2025-03-25,MSFT,2025-05-24,P,219.17,249.05,0.346037,-0.1,3.43,3.47,383,3633
2025-03-26,MSFT,2025-04-20,C,278.32,248.5,0.209319,0.1,2.05,2.11,149,3506
2025-03-26,MSFT,2025-04-20,C,263.41,248.5,0.218863,0.25,2.15,2.2,332,4165
2025-03-26,MSFT,2025-04-20,C,248.5,248.5,0.250675,0.5,2.47,2.52,72,2723
2025-03-26,MSFT,2025-04-20,P,248.5,248.5,0.250675,-0.5,2.46,2.52,56,3286
2025-03-26,MSFT,2025-04-20,P,233.59,248.5,0.282487,-0.25,2.78,2.83,47,93
2025-03-26,MSFT,2025-04-20,P,218.68,248.5,0.295212,-0.1,2.91,2.96,307,142
2025-03-26,MSFT,2025-04-27,C,278.32,248.5,0.212119,0.1,2.09,2.13,226,1729
2025-03-26,MSFT,2025-04-27,C,263.41,248.5,0.221663,0.25,2.18,2.23,323,3451
2025-03-26,MSFT,2025-04-27,C,248.5,248.5,0.253475,0.5,2.5,2.54,435,3012
2025-03-26,MSFT,2025-04-27,P,248.5,248.5,0.253475,-0.5,2.49,2.55,353,933
2025-03-26,MSFT,2025-04-27,P,233.59,248.5,0.285287,-0.25,2.81,2.86,365,237
2025-03-26,MSFT,2025-04-27,P,218.68,248.5,0.298012,-0.1,2.94,2.99,484,3710
2025-03-26,MSFT,2025-05-25,C,278.32,248.5,0.223319,0.1,2.2,2.24,382,1674
2025-03-26,MSFT,2025-05-25,C,263.41,248.5,0.232863,0.25,2.29,2.34,435,1135
2025-03-26,MSFT,2025-05-25,C,248.5,248.5,0.264675,0.5,2.6,2.66,439,3065
2025-03-26,MSFT,2025-05-25,P,248.5,248.5,0.264675,-0.5,2.61,2.65,374,3711
2025-03-26,MSFT,2025-05-25,P,233.59,248.5,0.296487,-0.25,2.92,2.97,214,569
2025-03-26,MSFT,2025-05-25,P,218.68,248.5,0.309212,-0.1,3.04,3.1,23,2464
2025-03-27,MSFT,2025-04-21,C,282.16,251.93,0.254926,0.1,2.55,2.59,476,694
2025-03-27,MSFT,2025-04-21,C,267.05,251.93,0.264817,0.25,2.64,2.7,81,3372
2025-03-27,MSFT,2025-04-21,C,251.93,251.93,0.297784,0.5,2.98,3.02,44,3733
2025-03-27,MSFT,2025-04-21,P,251.93,251.93,0.297784,-0.5,2.98,3.03,388,1749
2025-03-27,MSFT,2025-04-21,P,236.81,251.93,0.330752,-0.25,3.31,3.36,215,3087
2025-03-27,MSFT,2025-04-21,P,221.7,251.93,0.343939,-0.1,3.44,3.49,425,3867
2025-03-27,MSFT,2025-04-28,C,282.16,251.93,0.257726,0.1,2.57,2.62,310,4693
2025-03-27,MSFT,2025-04-28,C,267.05,251.93,0.267617,0.25,2.67,2.73,376,1797
2025-03-27,MSFT,2025-04-28,C,251.93,251.93,0.300584,0.5,3.0,3.05,213,4787
2025-03-27,MSFT,2025-04-28,P,251.93,251.93,0.300584,-0.5,3.0,3.06,304,964
2025-03-27,MSFT,2025-04-28,P,236.81,251.93,0.333552,-0.25,3.34,3.38,325,1828
2025-03-27,MSFT,2025-04-28,P,221.7,251.93,0.346739,-0.1,3.47,3.52,167,4637
2025-03-27,MSFT,2025-05-26,C,282.16,251.93,0.268926,0.1,2.68,2.74,30,1385
2025-03-27,MSFT,2025-05-26,C,267.05,251.93,0.278817,0.25,2.78,2.84,285,174
2025-03-27,MSFT,2025-05-26,C,251.93,251.93,0.311784,0.5,3.12,3.17,449,1894
2025-03-27,MSFT,2025-05-26,P,251.93,251.93,0.311784,-0.5,3.12,3.17,68,2807
2025-03-27,MSFT,2025-05-26,P,236.81,251.93,0.344752,-0.25,3.45,3.5,337,1030
2025-03-27,MSFT,2025-05-26,P,221.7,251.93,0.357939,-0.1,3.58,3.64,391,390
2025-03-28,MSFT,2025-04-22,C,282.37,252.12,0.222531,0.1,2.22,2.27,384,1604
2025-03-28,MSFT,2025-04-22,C,267.24,252.12,0.232312,0.25,2.32,2.37,466,3545
2025-03-28,MSFT,2025-04-22,C,252.12,252.12,0.264919,0.5,2.65,2.7,1,1504
2025-03-28,MSFT,2025-04-22,P,252.12,252.12,0.264919,-0.5,2.64,2.7,499,438
2025-03-28,MSFT,2025-04-22,P,236.99,252.12,0.297525,-0.25,2.97,3.03,181,1249
2025-03-28,MSFT,2025-04-22,P,221.86,252.12,0.310568,-0.1,3.1,3.16,429,37
2025-03-28,MSFT,2025-04-29,C,282.37,252.12,0.225331,0.1,2.25,2.3,422,3115
2025-03-28,MSFT,2025-04-29,C,267.24,252.12,0.235112,0.25,2.35,2.4,367,4076
2025-03-28,MSFT,2025-04-29,C,252.12,252.12,0.267719,0.5,2.68,2.72,47,2083
2025-03-28,MSFT,2025-04-29,P,252.12,252.12,0.267719,-0.5,2.67,2.73,17,4444
2025-03-28,MSFT,2025-04-29,P,236.99,252.12,0.300325,-0.25,3.0,3.05,211,2794
2025-03-28,MSFT,2025-04-29,P,221.86,252.12,0.313368,-0.1,3.13,3.19,68,3900
2025-03-28,MSFT,2025-05-27,C,282.37,252.12,0.236531,0.1,2.36,2.41,489,4220
2025-03-28,MSFT,2025-05-27,C,267.24,252.12,0.246312,0.25,2.46,2.51,331,3252
2025-03-28,MSFT,2025-05-27,C,252.12,252.12,0.278919,0.5,2.79,2.84,231,598
2025-03-28,MSFT,2025-05-27,P,252.12,252.12,0.278919,-0.5,2.78,2.84,494,3012
2025-03-28,MSFT,2025-05-27,P,236.99,252.12,0.311525,-0.25,3.12,3.16,22,3387
2025-03-28,MSFT,2025-05-27,P,221.86,252.12,0.324568,-0.1,3.25,3.3,95,355
2025-03-31,MSFT,2025-04-25,C,281.57,251.4,0.241174,0.1,2.4,2.45,422,2591
2025-03-31,MSFT,2025-04-25,C,266.49,251.4,0.25162,0.25,2.51,2.55,397,2888
2025-03-31,MSFT,2025-04-25,C,251.4,251.4,0.286439,0.5,2.86,2.9,407,4632
2025-03-31,MSFT,2025-04-25,P,251.4,251.4,0.286439,-0.5,2.86,2.9,310,4356
2025-03-31,MSFT,2025-04-25,P,236.32,251.4,0.321259,-0.25,3.21,3.25,98,495
2025-03-31,MSFT,2025-04-25,P,221.23,251.4,0.335187,-0.1,3.35,3.4,268,3795
2025-03-31,MSFT,2025-05-02,C,281.57,251.4,0.243974,0.1,2.42,2.48,132,2610
2025-03-31,MSFT,2025-05-02,C,266.49,251.4,0.25442,0.25,2.53,2.58,416,232
2025-03-31,MSFT,2025-05-02,C,251.4,251.4,0.289239,0.5,2.88,2.93,285,1906
2025-03-31,MSFT,2025-05-02,P,251.4,251.4,0.289239,-0.5,2.88,2.94,121,2405
2025-03-31,MSFT,2025-05-02,P,236.32,251.4,0.324059,-0.25,3.23,3.29,403,4242
2025-03-31,MSFT,2025-05-02,P,221.23,251.4,0.337987,-0.1,3.38,3.42,188,2209
2025-03-31,MSFT,2025-05-30,C,281.57,251.4,0.255174,0.1,2.54,2.59,448,2128
2025-03-31,MSFT,2025-05-30,C,266.49,251.4,0.26562,0.25,2.65,2.7,328,4366
2025-03-31,MSFT,2025-05-30,C,251.4,251.4,0.300439,0.5,3.0,3.04,214,4473
2025-03-31,MSFT,2025-05-30,P,251.4,251.4,0.300439,-0.5,3.0,3.05,15,2969
2025-03-31,MSFT,2025-05-30,P,236.32,251.4,0.335259,-0.25,3.35,3.39,497,2640
2025-03-31,MSFT,2025-05-30,P,221.23,251.4,0.349187,-0.1,3.49,3.53,194,335
2025-04-01,MSFT,2025-04-26,C,279.72,249.75,0.226325,0.1,2.24,2.28,138,3082
2025-04-01,MSFT,2025-04-26,C,264.73,249.75,0.236507,0.25,2.34,2.38,42,846
2025-04-01,MSFT,2025-04-26,C,249.75,249.75,0.270446,0.5,2.68,2.72,496,2208
2025-04-01,MSFT,2025-04-26,P,249.75,249.75,0.270446,-0.5,2.68,2.72,212,696
2025-04-01,MSFT,2025-04-26,P,234.76,249.75,0.304384,-0.25,3.01,3.07,38,3721
2025-04-01,MSFT,2025-04-26,P,219.78,249.75,0.31796,-0.1,3.15,3.2,404,1388
2025-04-01,MSFT,2025-05-03,C,279.72,249.75,0.229125,0.1,2.26,2.32,304,3062
2025-04-01,MSFT,2025-05-03,C,264.73,249.75,0.239307,0.25,2.36,2.42,64,1072
2025-04-01,MSFT,2025-05-03,C,249.75,249.75,0.273246,0.5,2.71,2.75,333,2379
2025-04-01,MSFT,2025-05-03,P,249.75,249.75,0.273246,-0.5,2.71,2.75,155,3443
2025-04-01,MSFT,2025-05-03,P,234.76,249.75,0.307184,-0.25,3.05,3.09,499,768
2025-04-01,MSFT,2025-05-03,P,219.78,249.75,0.32076,-0.1,3.18,3.23,353,644
2025-04-01,MSFT,2025-05-31,C,279.72,249.75,0.240325,0.1,2.38,2.43,346,25
2025-04-01,MSFT,2025-05-31,C,264.73,249.75,0.250507,0.25,2.48,2.53,121,1498
2025-04-01,MSFT,2025-05-31,C,249.75,249.75,0.284446,0.5,2.82,2.87,289,4677
2025-04-01,MSFT,2025-05-31,P,249.75,249.75,0.284446,-0.5,2.81,2.87,487,2886
2025-04-01,MSFT,2025-05-31,P,234.76,249.75,0.318384,-0.25,3.16,3.2,24,3494
2025-04-01,MSFT,2025-05-31,P,219.78,249.75,0.33196,-0.1,3.29,3.35,326,2452
2025-04-02,MSFT,2025-04-27,C,281.47,251.31,0.198218,0.1,1.96,2.02,133,62
2025-04-02,MSFT,2025-04-27,C,266.39,251.31,0.208456,0.25,2.07,2.12,290,433
2025-04-02,MSFT,2025-04-27,C,251.31,251.31,0.242584,0.5,2.42,2.46,379,3910
2025-04-02,MSFT,2025-04-27,P,251.31,251.31,0.242584,-0.5,2.41,2.47,11,2813
2025-04-02,MSFT,2025-04-27,P,236.24,251.31,0.276713,-0.25,2.75,2.81,244,4258
2025-04-02,MSFT,2025-04-27,P,221.16,251.31,0.290364,-0.1,2.89,2.94,473,4981
2025-04-02,MSFT,2025-05-04,C,281.47,251.31,0.201018,0.1,2.0,2.04,323,865
2025-04-02,MSFT,2025-05-04,C,266.39,251.31,0.211256,0.25,2.1,2.15,448,2083
2025-04-02,MSFT,2025-05-04,C,251.31,251.31,0.245384,0.5,2.44,2.5,101,315
2025-04-02,MSFT,2025-05-04,P,251.31,251.31,0.245384,-0.5,2.45,2.49,440,210
2025-04-02,MSFT,2025-05-04,P,236.24,251.31,0.279513,-0.25,2.78,2.84,304,4161
2025-04-02,MSFT,2025-05-04,P,221.16,251.31,0.293164,-0.1,2.92,2.97,117,462
2025-04-02,MSFT,2025-06-01,C,281.47,251.31,0.212218,0.1,2.11,2.16,449,1746
2025-04-02,MSFT,2025-06-01,C,266.39,251.31,0.222456,0.25,2.21,2.26,356,3264
2025-04-02,MSFT,2025-06-01,C,251.31,251.31,0.256584,0.5,2.56,2.6,6,2106
2025-04-02,MSFT,2025-06-01,P,251.31,251.31,0.256584,-0.5,2.55,2.61,337,1301
2025-04-02,MSFT,2025-06-01,P,236.24,251.31,0.290713,-0.25,2.9,2.95,69,3072
2025-04-02,MSFT,2025-06-01,P,221.16,251.31,0.304364,-0.1,3.04,3.08,298,163
2025-04-03,MSFT,2025-04-28,C,281.0,250.89,0.240291,0.1,2.38,2.44,77,1250
2025-04-03,MSFT,2025-04-28,C,265.95,250.89,0.250854,0.25,2.49,2.55,318,2339
2025-04-03,MSFT,2025-04-28,C,250.89,250.89,0.286064,0.5,2.85,2.9,443,3854
2025-04-03,MSFT,2025-04-28,P,250.89,250.89,0.286064,-0.5,2.85,2.89,13,1200
2025-04-03,MSFT,2025-04-28,P,235.84,250.89,0.321273,-0.25,3.2,3.25,3,3362
2025-04-03,MSFT,2025-04-28,P,220.79,250.89,0.335357,-0.1,3.34,3.39,382,4048
2025-04-03,MSFT,2025-05-05,C,281.0,250.89,0.243091,0.1,2.42,2.46,325,2079
2025-04-03,MSFT,2025-05-05,C,265.95,250.89,0.253654,0.25,2.52,2.57,95,1005
2025-04-03,MSFT,2025-05-05,C,250.89,250.89,0.288864,0.5,2.87,2.93,212,485
2025-04-03,MSFT,2025-05-05,P,250.89,250.89,0.288864,-0.5,2.87,2.93,264,144
2025-04-03,MSFT,2025-05-05,P,235.84,250.89,0.324073,-0.25,3.23,3.28,430,301
2025-04-03,MSFT,2025-05-05,P,220.79,250.89,0.338157,-0.1,3.37,3.42,26,1065
2025-04-03,MSFT,2025-06-02,C,281.0,250.89,0.254291,0.1,2.53,2.58,88,4583
2025-04-03,MSFT,2025-06-02,C,265.95,250.89,0.264854,0.25,2.63,2.68,393,899
2025-04-03,MSFT,2025-06-02,C,250.89,250.89,0.300064,0.5,2.98,3.04,47,2212
2025-04-03,MSFT,2025-06-02,P,250.89,250.89,0.300064,-0.5,2.99,3.03,226,2438
2025-04-03,MSFT,2025-06-02,P,235.84,250.89,0.335273,-0.25,3.34,3.39,48,2155
2025-04-03,MSFT,2025-06-02,P,220.79,250.89,0.349357,-0.1,3.48,3.53,278,3530
2025-04-04,MSFT,2025-04-29,C,279.94,249.94,0.218099,0.1,2.16,2.2,472,3635
2025-04-04,MSFT,2025-04-29,C,264.94,249.94,0.228068,0.25,2.26,2.3,435,858
2025-04-04,MSFT,2025-04-29,C,249.94,249.94,0.2613,0.5,2.59,2.64,239,4385
2025-04-04,MSFT,2025-04-29,P,249.94,249.94,0.2613,-0.5,2.59,2.64,5,1182
2025-04-04,MSFT,2025-04-29,P,234.95,249.94,0.294532,-0.25,2.92,2.97,441,285
2025-04-04,MSFT,2025-04-29,P,219.95,249.94,0.307824,-0.1,3.05,3.11,168,2688
2025-04-04,MSFT,2025-05-06,C,279.94,249.94,0.220899,0.1,2.18,2.24,488,3867
2025-04-04,MSFT,2025-05-06,C,264.94,249.94,0.230868,0.25,2.28,2.33,362,3996
2025-04-04,MSFT,2025-05-06,C,249.94,249.94,0.2641,0.5,2.61,2.67,102,3711
2025-04-04,MSFT,2025-05-06,P,249.94,249.94,0.2641,-0.5,2.61,2.67,298,2166
2025-04-04,MSFT,2025-05-06,P,234.95,249.94,0.297332,-0.25,2.94,3.0,408,453
2025-04-04,MSFT,2025-05-06,P,219.95,249.94,0.310624,-0.1,3.08,3.13,433,1816
2025-04-04,MSFT,2025-06-03,C,279.94,249.94,0.232099,0.1,2.29,2.35,111,4465
2025-04-04,MSFT,2025-06-03,C,264.94,249.94,0.242068,0.25,2.39,2.45,144,137
2025-04-04,MSFT,2025-06-03,C,249.94,249.94,0.2753,0.5,2.73,2.78,164,4645
2025-04-04,MSFT,2025-06-03,P,249.94,249.94,0.2753,-0.5,2.73,2.78,403,4308
2025-04-04,MSFT,2025-06-03,P,234.95,249.94,0.308532,-0.25,3.06,3.11,356,4307
2025-04-04,MSFT,2025-06-03,P,219.95,249.94,0.321824,-0.1,3.19,3.24,444,2376
2025-04-07,MSFT,2025-05-02,C,280.39,250.35,0.238831,0.1,2.36,2.42,9,742
2025-04-07,MSFT,2025-05-02,C,265.37,250.35,0.249323,0.25,2.47,2.52,260,1740
2025-04-07,MSFT,2025-05-02,C,250.35,250.35,0.284296,0.5,2.82,2.87,20,4376
2025-04-07,MSFT,2025-05-02,P,250.35,250.35,0.284296,-0.5,2.82,2.87,495,575
2025-04-07,MSFT,2025-05-02,P,235.33,250.35,0.319269,-0.25,3.17,3.22,370,4286
2025-04-07,MSFT,2025-05-02,P,220.31,250.35,0.333259,-0.1,3.31,3.36,430,523
2025-04-07,MSFT,2025-05-09,C,280.39,250.35,0.241631,0.1,2.4,2.44,301,4035
2025-04-07,MSFT,2025-05-09,C,265.37,250.35,0.252123,0.25,2.5,2.55,435,866
2025-04-07,MSFT,2025-05-09,C,250.35,250.35,0.287096,0.5,2.85,2.9,138,4768
2025-04-07,MSFT,2025-05-09,P,250.35,250.35,0.287096,-0.5,2.85,2.9,165,2213
2025-04-07,MSFT,2025-05-09,P,235.33,250.35,0.322069,-0.25,3.2,3.25,88,1529
2025-04-07,MSFT,2025-05-09,P,220.31,250.35,0.336059,-0.1,3.34,3.39,106,3933
2025-04-07,MSFT,2025-06-06,C,280.39,250.35,0.252831,0.1,2.51,2.56,480,4469
2025-04-07,MSFT,2025-06-06,C,265.37,250.35,0.263323,0.25,2.61,2.66,151,4323
2025-04-07,MSFT,2025-06-06,C,250.35,250.35,0.298296,0.5,2.97,3.01,358,1742
2025-04-07,MSFT,2025-06-06,P,250.35,250.35,0.298296,-0.5,2.96,3.02,53,4507
2025-04-07,MSFT,2025-06-06,P,235.33,250.35,0.333269,-0.25,3.31,3.36,138,3352
2025-04-07,MSFT,2025-06-06,P,220.31,250.35,0.347259,-0.1,3.45,3.51,216,3540
2025-04-08,MSFT,2025-05-03,C,281.26,251.13,0.213384,0.1,2.12,2.17,113,3306
2025-04-08,MSFT,2025-05-03,C,266.2,251.13,0.223859,0.25,2.22,2.27,181,4426
2025-04-08,MSFT,2025-05-03,C,251.13,251.13,0.258778,0.5,2.57,2.62,355,898
2025-04-08,MSFT,2025-05-03,P,251.13,251.13,0.258778,-0.5,2.58,2.62,433,4231
2025-04-08,MSFT,2025-05-03,P,236.06,251.13,0.293696,-0.25,2.93,2.97,368,4346
2025-04-08,MSFT,2025-05-03,P,220.99,251.13,0.307664,-0.1,3.07,3.11,323,1964
2025-04-08,MSFT,2025-05-10,C,281.26,251.13,0.216184,0.1,2.14,2.2,399,2044
2025-04-08,MSFT,2025-05-10,C,266.2,251.13,0.226659,0.25,2.25,2.31,58,510
2025-04-08,MSFT,2025-05-10,C,251.13,251.13,0.261578,0.5,2.6,2.65,38,2916
2025-04-08,MSFT,2025-05-10,P,251.13,251.13,0.261578,-0.5,2.6,2.66,216,477
2025-04-08,MSFT,2025-05-10,P,236.06,251.13,0.296496,-0.25,2.95,3.0,131,3300
2025-04-08,MSFT,2025-05-10,P,220.99,251.13,0.310464,-0.1,3.09,3.15,218,4242
2025-04-08,MSFT,2025-06-07,C,281.26,251.13,0.227384,0.1,2.26,2.31,471,2590
2025-04-08,MSFT,2025-06-07,C,266.2,251.13,0.237859,0.25,2.36,2.41,37,4294
2025-04-08,MSFT,2025-06-07,C,251.13,251.13,0.272778,0.5,2.71,2.77,58,4013
2025-04-08,MSFT,2025-06-07,P,251.13,251.13,0.272778,-0.5,2.71,2.77,496,4399
2025-04-08,MSFT,2025-06-07,P,236.06,251.13,0.307696,-0.25,3.07,3.11,165,1470
2025-04-08,MSFT,2025-06-07,P,220.99,251.13,0.321664,-0.1,3.2,3.26,343,2728
2025-04-09,MSFT,2025-05-04,C,282.12,251.89,0.22583,0.1,2.25,2.3,102,3232
2025-04-09,MSFT,2025-05-04,C,267.0,251.89,0.236735,0.25,2.36,2.41,421,4062
2025-04-09,MSFT,2025-05-04,C,251.89,251.89,0.273085,0.5,2.73,2.77,482,2273
2025-04-09,MSFT,2025-05-04,P,251.89,251.89,0.273085,-0.5,2.73,2.77,444,4441
2025-04-09,MSFT,2025-05-04,P,236.78,251.89,0.309436,-0.25,3.1,3.14,421,3128
2025-04-09,MSFT,2025-05-04,P,221.66,251.89,0.323976,-0.1,3.24,3.29,238,3131
2025-04-09,MSFT,2025-05-11,C,282.12,251.89,0.22863,0.1,2.28,2.33,339,3580
2025-04-09,MSFT,2025-05-11,C,267.0,251.89,0.239535,0.25,2.39,2.44,350,460
2025-04-09,MSFT,2025-05-11,C,251.89,251.89,0.275885,0.5,2.76,2.8,274,2737
2025-04-09,MSFT,2025-05-11,P,251.89,251.89,0.275885,-0.5,2.76,2.8,192,3804
2025-04-09,MSFT,2025-05-11,P,236.78,251.89,0.312236,-0.25,3.12,3.17,172,4145
2025-04-09,MSFT,2025-05-11,P,221.66,251.89,0.326776,-0.1,3.27,3.31,200,3849
2025-04-09,MSFT,2025-06-08,C,282.12,251.89,0.23983,0.1,2.39,2.44,80,2644
2025-04-09,MSFT,2025-06-08,C,267.0,251.89,0.250735,0.25,2.5,2.55,68,3190
2025-04-09,MSFT,2025-06-08,C,251.89,251.89,0.287085,0.5,2.87,2.91,333,3979
2025-04-09,MSFT,2025-06-08,P,251.89,251.89,0.287085,-0.5,2.87,2.92,84,4786
2025-04-09,MSFT,2025-06-08,P,236.78,251.89,0.323436,-0.25,3.23,3.29,451,3040
2025-04-09,MSFT,2025-06-08,P,221.66,251.89,0.337976,-0.1,3.38,3.43,20,1106
2025-04-10,MSFT,2025-05-05,C,282.14,251.91,0.210978,0.1,2.1,2.15,247,3721
2025-04-10,MSFT,2025-05-05,C,267.03,251.91,0.221545,0.25,2.21,2.25,343,2144
2025-04-10,MSFT,2025-05-05,C,251.91,251.91,0.256767,0.5,2.56,2.61,135,2308
2025-04-10,MSFT,2025-05-05,P,251.91,251.91,0.256767,-0.5,2.56,2.61,442,2327
